Timepoint,Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteAvailSndBuf,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteAvailRcvBuf,byteRcvLoss,byteRcvDrop,mbpsRecvRate,msRcvTsbPdDelay,msRcvTsbPdDelay
10.02.2020 17:34:29.952211 +0000,1,855406566,25600,25600,0,100,12,1000,0,0,0,0,0,1019020500,0,0,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:29.962457 +0000,12,855406566,25600,25600,0,100,12,1000,0,0,0,0,0,1019020500,0,0,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:29.972632 +0000,22,855406566,25600,25600,0,100,12,1000,0,0,0,0,0,1019020500,0,0,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:29.982806 +0000,32,855406566,25600,25600,0,100,12,1000,0,0,0,0,0,1019020500,0,0,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:29.992977 +0000,42,855406566,25600,25600,0,100,12,1000,0,0,0,0,0,1019020500,0,0,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.003159 +0000,52,855406566,25600,25600,0,100,12,1000,0,0,0,0,0,1019020500,0,0,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.013346 +0000,62,855406566,25600,25600,0,100,12,1000,0,0,0,0,0,1019020500,0,0,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.023655 +0000,73,855406566,25600,25600,0,100,12,1000,0,0,0,0,0,1019020500,0,0,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.033802 +0000,83,855406566,25600,25600,0,100,12.18,1000,0,0,0,0,0,1019020500,0,0,10,83,0,0,0,0,112880,38397000,0,0,89.0133,120,0
10.02.2020 17:34:30.043950 +0000,93,855406566,25600,25600,0,100,12.72,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,38254500,0,0,102.874,120,0
10.02.2020 17:34:30.054054 +0000,103,855406566,25600,25600,0,100,13.26,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,38103000,0,0,104.429,120,0
10.02.2020 17:34:30.064152 +0000,113,855406566,25600,25600,0,100,13.98,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,37960500,0,0,104.522,120,0
10.02.2020 17:34:30.074256 +0000,123,855406566,25600,25600,0,100,14.52,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,37812000,0,0,103.383,120,0
10.02.2020 17:34:30.084360 +0000,133,855406566,25600,25600,0,100,19.5,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,37668000,0,0,103.373,120,0
10.02.2020 17:34:30.094481 +0000,144,855406566,25600,25600,0,95.687,23.028,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,37522500,0,0,104.305,120,0
10.02.2020 17:34:30.104632 +0000,154,855406566,25600,25600,0,95.687,28.248,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,37378500,0,0,102.894,120,0
10.02.2020 17:34:30.114798 +0000,164,855406566,25600,25600,0,91.902,36.024,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,37233000,0,0,103.854,120,0
10.02.2020 17:34:30.124972 +0000,174,855406566,25600,25600,0,88.579,50.94,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,37087500,0,0,103.731,120,0
10.02.2020 17:34:30.135135 +0000,184,855406566,25600,25600,0,85.687,76.812,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36942000,0,0,103.792,120,0
10.02.2020 17:34:30.145283 +0000,194,855406566,25600,25600,0,85.687,76.872,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36796500,0,0,102.996,120,0
10.02.2020 17:34:30.155470 +0000,205,855406566,25600,25600,0,83.158,82.236,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36775500,0,0,102.631,120,0
10.02.2020 17:34:30.165702 +0000,215,855406566,25600,25600,0,80.941,84.96,1000,0,0,0,0,0,1019020500,0,0,10,99,0,0,0,0,134640,36778500,0,0,105.095,120,0
10.02.2020 17:34:30.175846 +0000,225,855406566,25600,25600,0,79.01,83.928,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36777000,0,0,103.026,120,0
10.02.2020 17:34:30.186095 +0000,235,855406566,25600,25600,0,77.311,79.044,1000,0,0,0,0,0,1019020500,0,0,10,99,0,0,0,0,134640,36778500,0,0,105.023,120,0
10.02.2020 17:34:30.196223 +0000,245,855406566,25600,25600,0,75.829,82.032,1000,0,0,0,0,0,1019020500,0,0,10,95,0,0,0,0,129200,36777000,0,0,102.054,120,0
10.02.2020 17:34:30.206350 +0000,255,855406566,25600,25600,0,74.525,80.136,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36775500,0,0,104.213,120,0
10.02.2020 17:34:30.216469 +0000,266,855406566,25600,25600,0,73.39,79.368,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36775500,0,0,104.285,120,0
10.02.2020 17:34:30.226612 +0000,276,855406566,25600,25600,0,72.461,76.104,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36777000,0,0,102.986,120,0
10.02.2020 17:34:30.236735 +0000,286,855406566,25600,25600,0,72.461,76.416,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36778500,0,0,104.243,120,0
10.02.2020 17:34:30.246848 +0000,296,855406566,25600,25600,0,71.576,75.324,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36775500,0,0,103.291,120,0
10.02.2020 17:34:30.256982 +0000,306,855406566,25600,25600,0,70.811,75.888,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36777000,0,0,103.087,120,0
10.02.2020 17:34:30.267154 +0000,316,855406566,25600,25600,0,70.167,76.284,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36778500,0,0,103.741,120,0
10.02.2020 17:34:30.277258 +0000,326,855406566,25600,25600,0,70.167,82.776,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36775500,0,0,103.363,120,0
10.02.2020 17:34:30.287376 +0000,337,855406566,25600,25600,0,69.578,85.284,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36774000,0,0,104.295,120,0
10.02.2020 17:34:30.297503 +0000,347,855406566,25600,25600,0,69.067,90.072,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36774000,0,0,103.169,120,0
10.02.2020 17:34:30.307659 +0000,357,855406566,25600,25600,0,68.771,92.604,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36774000,0,0,103.894,120,0
10.02.2020 17:34:30.317770 +0000,367,855406566,25600,25600,0,68.771,94.56,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36775500,0,0,103.312,120,0
10.02.2020 17:34:30.327858 +0000,377,855406566,25600,25600,0,68.359,98.22,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36775500,0,0,104.595,120,0
10.02.2020 17:34:30.337946 +0000,387,855406566,25600,25600,0,67.989,101.496,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36792000,0,0,103.527,120,0
10.02.2020 17:34:30.348055 +0000,397,855406566,25600,25600,0,67.659,102.816,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36762000,0,0,103.352,120,0
10.02.2020 17:34:30.358181 +0000,407,855406566,25600,25600,0,67.379,104.868,1000,0,0,0,0,0,1019020500,0,0,10,95,0,0,0,0,129200,36762000,0,0,102.064,120,0
10.02.2020 17:34:30.368305 +0000,417,855406566,25600,25600,0,67.379,102.36,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36760500,0,0,104.243,120,0
10.02.2020 17:34:30.378441 +0000,428,855406566,25600,25600,0,67.144,97.344,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36763500,0,0,104.182,120,0
10.02.2020 17:34:30.388581 +0000,438,855406566,25600,25600,0,66.929,92.064,1000,0,0,0,0,0,1019020500,0,0,10,85,0,0,0,0,115600,36760500,0,0,91.1402,120,0
10.02.2020 17:34:30.398688 +0000,448,855406566,25600,25600,0,66.735,91.896,1000,0,0,0,0,0,1019020500,0,0,10,107,0,0,0,0,145520,36760500,0,0,115.172,120,0
10.02.2020 17:34:30.408786 +0000,458,855406566,25600,25600,0,66.569,90.48,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36757500,0,0,103.445,120,0
10.02.2020 17:34:30.418895 +0000,468,855406566,25600,25600,0,66.433,86.184,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36759000,0,0,104.388,120,0
10.02.2020 17:34:30.428992 +0000,478,855406566,25600,25600,0,66.303,73.944,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36757500,0,0,104.543,120,0
10.02.2020 17:34:30.439118 +0000,488,855406566,25600,25600,0,66.195,73.044,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36759000,0,0,103.148,120,0
10.02.2020 17:34:30.449293 +0000,498,855406566,25600,25600,0,66.097,70.332,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36759000,0,0,102.662,120,0
10.02.2020 17:34:30.459410 +0000,509,855406566,25600,25600,0,66.005,66.648,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36760500,0,0,104.316,120,0
10.02.2020 17:34:30.469520 +0000,519,855406566,25600,25600,0,65.929,66.9,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36760500,0,0,104.367,120,0
10.02.2020 17:34:30.479629 +0000,529,855406566,25600,25600,0,65.856,66.9,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36760500,0,0,103.332,120,0
10.02.2020 17:34:30.489741 +0000,539,855406566,25600,25600,0,65.796,69.204,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36763500,0,0,103.301,120,0
10.02.2020 17:34:30.499867 +0000,549,855406566,25600,25600,0,65.732,76.896,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36760500,0,0,103.138,120,0
10.02.2020 17:34:30.509969 +0000,559,855406566,25600,25600,0,65.685,74.328,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36760500,0,0,103.373,120,0
10.02.2020 17:34:30.520071 +0000,569,855406566,25600,25600,0,65.644,75.192,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36759000,0,0,104.491,120,0
10.02.2020 17:34:30.530447 +0000,580,855406566,25600,25600,0,65.603,76.296,1000,0,0,0,0,0,1019020500,0,0,10,98,0,0,0,0,133280,36765000,0,0,102.75,120,0
10.02.2020 17:34:30.540553 +0000,590,855406566,25600,25600,0,65.58,76.836,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36763500,0,0,103.352,120,0
10.02.2020 17:34:30.550709 +0000,600,855406566,25600,25600,0,65.58,76.62,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36763500,0,0,104.069,120,0
10.02.2020 17:34:30.560858 +0000,610,855406566,25600,25600,0,65.562,75.924,1000,0,0,0,0,0,1019020500,0,0,10,98,0,0,0,0,133280,36768000,0,0,104.904,120,0
10.02.2020 17:34:30.570944 +0000,620,855406566,25600,25600,0,65.544,75.972,1000,0,0,0,0,0,1019020500,0,0,10,95,0,0,0,0,129200,36766500,0,0,102.469,120,0
10.02.2020 17:34:30.581030 +0000,630,855406566,25600,25600,0,65.52,77.616,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36765000,0,0,103.547,120,0
10.02.2020 17:34:30.591183 +0000,640,855406566,25600,25600,0,65.495,75.888,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36766500,0,0,102.894,120,0
10.02.2020 17:34:30.601282 +0000,650,855406566,25600,25600,0,65.484,77.088,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36766500,0,0,104.481,120,0
10.02.2020 17:34:30.611367 +0000,661,855406566,25600,25600,0,65.493,79.608,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36765000,0,0,103.588,120,0
10.02.2020 17:34:30.621473 +0000,671,855406566,25600,25600,0,65.496,79.68,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36765000,0,0,104.429,120,0
10.02.2020 17:34:30.631587 +0000,681,855406566,25600,25600,0,65.503,82.056,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36765000,0,0,103.261,120,0
10.02.2020 17:34:30.641699 +0000,691,855406566,25600,25600,0,65.503,80.664,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36765000,0,0,103.291,120,0
10.02.2020 17:34:30.651805 +0000,701,855406566,25600,25600,0,65.507,83.172,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36765000,0,0,103.363,120,0
10.02.2020 17:34:30.661896 +0000,711,855406566,25600,25600,0,65.504,82.764,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36760500,0,0,103.506,120,0
10.02.2020 17:34:30.671998 +0000,721,855406566,25600,25600,0,65.491,83.196,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36757500,0,0,104.46,120,0
10.02.2020 17:34:30.682087 +0000,731,855406566,25600,25600,0,65.481,83.076,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36754500,0,0,103.537,120,0
10.02.2020 17:34:30.692224 +0000,741,855406566,25600,25600,0,65.473,84.828,1000,0,0,0,0,0,1019020500,0,0,10,95,0,0,0,0,129200,36754500,0,0,101.973,120,0
10.02.2020 17:34:30.702387 +0000,752,855406566,25600,25600,0,65.464,86.856,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36753000,0,0,103.935,120,0
10.02.2020 17:34:30.712588 +0000,762,855406566,25600,25600,0,65.454,85.62,1000,0,0,0,0,0,1019020500,0,0,10,98,0,0,0,0,133280,36757500,0,0,104.421,120,0
10.02.2020 17:34:30.722713 +0000,772,855406566,25600,25600,0,65.448,85.104,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36756000,0,0,103.169,120,0
10.02.2020 17:34:30.732842 +0000,782,855406566,25600,25600,0,65.435,85.452,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36756000,0,0,103.169,120,0
10.02.2020 17:34:30.742939 +0000,792,855406566,25600,25600,0,65.433,87.3,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36757500,0,0,104.46,120,0
10.02.2020 17:34:30.753043 +0000,802,855406566,25600,25600,0,65.433,87.552,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36759000,0,0,103.373,120,0
10.02.2020 17:34:30.763174 +0000,812,855406566,25600,25600,0,65.443,88.608,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36759000,0,0,103.108,120,0
10.02.2020 17:34:30.773284 +0000,822,855406566,25600,25600,0,65.661,88.764,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36759000,0,0,104.377,120,0
10.02.2020 17:34:30.783378 +0000,833,855406566,25600,25600,0,65.661,88.98,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36757500,0,0,103.475,120,0
10.02.2020 17:34:30.793491 +0000,843,855406566,25600,25600,0,65.651,92.76,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36757500,0,0,103.301,120,0
10.02.2020 17:34:30.803613 +0000,853,855406566,25600,25600,0,65.651,92.544,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36759000,0,0,103.189,120,0
10.02.2020 17:34:30.813718 +0000,863,855406566,25600,25600,0,65.639,90.876,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36759000,0,0,103.342,120,0
10.02.2020 17:34:30.823868 +0000,873,855406566,25600,25600,0,65.616,90.936,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36757500,0,0,103.997,120,0
10.02.2020 17:34:30.833989 +0000,883,855406566,25600,25600,0,65.603,91.008,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36759000,0,0,103.169,120,0
10.02.2020 17:34:30.844099 +0000,893,855406566,25600,25600,0,65.584,86.604,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36759000,0,0,104.388,120,0
10.02.2020 17:34:30.854206 +0000,903,855406566,25600,25600,0,65.561,86.04,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36759000,0,0,103.342,120,0
10.02.2020 17:34:30.864303 +0000,913,855406566,25600,25600,0,65.558,81.072,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36760500,0,0,104.532,120,0
10.02.2020 17:34:30.874413 +0000,924,855406566,25600,25600,0,65.538,78.348,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36760500,0,0,104.47,120,0
10.02.2020 17:34:30.884526 +0000,934,855406566,25600,25600,0,65.514,77.34,1000,0,0,0,0,0,1019020500,0,0,10,95,0,0,0,0,129200,36760500,0,0,102.124,120,0
10.02.2020 17:34:30.894620 +0000,944,855406566,25600,25600,0,65.496,75.564,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36760500,0,0,103.486,120,0
10.02.2020 17:34:30.904720 +0000,954,855406566,25600,25600,0,65.473,74.076,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36759000,0,0,104.481,120,0
10.02.2020 17:34:30.914820 +0000,964,855406566,25600,25600,0,65.472,75.312,1000,0,0,0,0,0,1019020500,0,0,10,95,0,0,0,0,129200,36757500,0,0,102.337,120,0
10.02.2020 17:34:30.924974 +0000,974,855406566,25600,25600,0,65.459,73.2,1000,0,0,0,0,0,1019020500,0,0,10,98,0,0,0,0,133280,36757500,0,0,105.1,120,0
10.02.2020 17:34:30.935121 +0000,984,855406566,25600,25600,0,65.448,71.64,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36754500,0,0,102.844,120,0
10.02.2020 17:34:30.945214 +0000,994,855406566,25600,25600,0,65.447,71.652,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36753000,0,0,103.486,120,0
10.02.2020 17:34:30.955307 +0000,1004,855406566,25600,25600,0,65.448,72.024,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36753000,0,0,103.486,120,0
10.02.2020 17:34:30.965400 +0000,1015,855406566,25600,25600,0,65.44,71.7,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36750000,0,0,103.475,120,0
10.02.2020 17:34:30.975496 +0000,1025,855406566,25600,25600,0,65.43,71.52,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36748500,0,0,103.455,120,0
10.02.2020 17:34:30.985597 +0000,1035,855406566,25600,25600,0,65.428,74.484,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36747000,0,0,104.501,120,0
10.02.2020 17:34:30.995712 +0000,1045,855406566,25600,25600,0,65.429,77.016,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36747000,0,0,103.25,120,0
10.02.2020 17:34:31.005822 +0000,1055,855406566,25600,25600,0,65.417,79.908,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36748500,0,0,104.388,120,0
10.02.2020 17:34:31.016370 +0000,1066,855406566,25600,25600,0,65.422,76.596,1000,0,0,0,0,0,1019020500,0,0,10,99,0,0,0,0,134640,36756000,0,0,102.116,120,0
10.02.2020 17:34:31.026499 +0000,1076,855406566,25600,25600,0,65.425,77.88,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36756000,0,0,104.192,120,0
10.02.2020 17:34:31.036601 +0000,1086,855406566,25600,25600,0,65.427,77.256,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36760500,0,0,104.46,120,0
10.02.2020 17:34:31.046694 +0000,1096,855406566,25600,25600,0,65.439,78.204,1000,0,0,0,0,0,1019020500,0,0,10,95,0,0,0,0,129200,36759000,0,0,102.408,120,0
10.02.2020 17:34:31.056802 +0000,1106,855406566,25600,25600,0,65.442,77.52,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36757500,0,0,104.408,120,0
10.02.2020 17:34:31.066911 +0000,1116,855406566,25600,25600,0,65.544,80.94,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36759000,0,0,103.332,120,0
10.02.2020 17:34:31.077035 +0000,1126,855406566,25600,25600,0,65.544,81.12,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36802500,0,0,104.254,120,0
10.02.2020 17:34:31.087155 +0000,1136,855406566,25600,25600,0,65.524,81.504,1000,0,0,0,0,0,1019020500,0,0,10,95,0,0,0,0,129200,36736500,0,0,102.124,120,0
10.02.2020 17:34:31.097273 +0000,1146,855406566,25600,25600,0,65.508,78.72,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36738000,0,0,103.22,120,0
10.02.2020 17:34:31.107396 +0000,1157,855406566,25600,25600,0,65.499,78.9,1000,0,0,0,0,0,1019020500,0,0,10,98,0,0,0,0,133280,36736500,0,0,105.339,120,0
10.02.2020 17:34:31.117495 +0000,1167,855406566,25600,25600,0,65.482,83.196,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36735000,0,0,103.414,120,0
10.02.2020 17:34:31.127587 +0000,1177,855406566,25600,25600,0,65.467,83.868,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36733500,0,0,103.496,120,0
10.02.2020 17:34:31.137692 +0000,1187,855406566,25600,25600,0,65.465,87.312,1000,0,0,0,0,0,1019020500,0,0,10,95,0,0,0,0,129200,36735000,0,0,102.276,120,0
10.02.2020 17:34:31.147789 +0000,1197,855406566,25600,25600,0,65.456,93.216,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36733500,0,0,104.532,120,0
10.02.2020 17:34:31.157935 +0000,1207,855406566,25600,25600,0,65.447,94.98,1000,0,0,0,0,0,1019020500,0,0,10,94,0,0,0,0,127840,36732000,0,0,100.95,120,0
10.02.2020 17:34:31.168096 +0000,1217,855406566,25600,25600,0,65.456,100.176,1000,0,0,0,0,0,1019020500,0,0,10,99,0,0,0,0,134640,36736500,0,0,105.849,120,0
10.02.2020 17:34:31.178227 +0000,1227,855406566,25600,25600,0,65.452,93.936,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36736500,0,0,103.25,120,0
10.02.2020 17:34:31.188391 +0000,1238,855406566,25600,25600,0,65.456,93.456,1000,0,0,0,0,0,1019020500,0,0,10,98,0,0,0,0,133280,36736500,0,0,104.77,120,0
10.02.2020 17:34:31.198506 +0000,1248,855406566,25600,25600,0,65.461,92.112,1000,0,0,0,0,0,1019020500,0,0,10,95,0,0,0,0,129200,36738000,0,0,102.205,120,0
10.02.2020 17:34:31.208616 +0000,1258,855406566,25600,25600,0,65.464,93.324,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36736500,0,0,104.357,120,0
10.02.2020 17:34:31.218711 +0000,1268,855406566,25600,25600,0,65.456,91.416,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36733500,0,0,104.532,120,0
10.02.2020 17:34:31.228835 +0000,1278,855406566,25600,25600,0,65.455,89.916,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36732000,0,0,103.24,120,0
10.02.2020 17:34:31.239011 +0000,1288,855406566,25600,25600,0,65.471,85.596,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36732000,0,0,102.611,120,0
10.02.2020 17:34:31.249167 +0000,1298,855406566,25600,25600,0,65.471,83.784,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36732000,0,0,103.925,120,0
10.02.2020 17:34:31.259309 +0000,1308,855406566,25600,25600,0,65.457,83.256,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36732000,0,0,102.945,120,0
10.02.2020 17:34:31.269472 +0000,1319,855406566,25600,25600,0,65.434,80.172,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36735000,0,0,103.946,120,0
10.02.2020 17:34:31.279676 +0000,1329,855406566,25600,25600,0,65.422,82.056,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36736500,0,0,103.436,120,0
10.02.2020 17:34:31.289838 +0000,1339,855406566,25600,25600,0,65.41,85.44,1000,0,0,0,0,0,1019020500,0,0,10,98,0,0,0,0,133280,36736500,0,0,104.811,120,0
10.02.2020 17:34:31.299954 +0000,1349,855406566,25600,25600,0,65.409,86.34,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36736500,0,0,103.271,120,0
10.02.2020 17:34:31.310067 +0000,1359,855406566,25600,25600,0,65.412,87.18,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36738000,0,0,104.367,120,0
10.02.2020 17:34:31.320187 +0000,1369,855406566,25600,25600,0,65.411,85.116,1000,0,0,0,0,0,1019020500,0,0,10,95,0,0,0,0,129200,36736500,0,0,102.104,120,0
10.02.2020 17:34:31.330302 +0000,1379,855406566,25600,25600,0,65.41,86.808,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36738000,0,0,104.346,120,0
10.02.2020 17:34:31.340415 +0000,1390,855406566,25600,25600,0,65.433,86.772,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36736500,0,0,104.336,120,0
10.02.2020 17:34:31.350511 +0000,1400,855406566,25600,25600,0,65.431,89.532,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36736500,0,0,103.475,120,0
10.02.2020 17:34:31.360689 +0000,1410,855406566,25600,25600,0,65.431,85.98,1000,0,0,0,0,0,1019020500,0,0,10,95,0,0,0,0,129200,36732000,0,0,101.552,120,0
10.02.2020 17:34:31.370798 +0000,1420,855406566,25600,25600,0,65.434,85.152,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36718500,0,0,104.398,120,0
10.02.2020 17:34:31.380920 +0000,1430,855406566,25600,25600,0,65.425,83.868,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36718500,0,0,104.264,120,0
10.02.2020 17:34:31.391017 +0000,1440,855406566,25600,25600,0,65.409,79.62,1000,0,0,0,0,0,1019020500,0,0,10,96,0,0,0,0,130560,36718500,0,0,103.424,120,0
10.02.2020 17:34:31.401115 +0000,1450,855406566,25600,25600,0,65.411,76.632,1000,0,0,0,0,0,1019020500,0,0,10,97,0,0,0,0,131920,36718500,0,0,104.512,120,0
