Timepoint,Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteAvailSndBuf,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteAvailRcvBuf,byteRcvLoss,byteRcvDrop,mbpsRecvRate,msRcvTsbPdDelay,msRcvTsbPdDelay
10.02.2020 17:34:29.991983 +0000,141,115676651,25600,25600,3,100,12,1000,3,0,0,0,4080,1019019000,0,0.229895,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.002151 +0000,152,115676651,25600,25600,100,100,12,1000,97,0,0,0,131920,1019019000,0,103.721,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.012286 +0000,162,115676651,25600,25600,196,100,12,1000,96,0,0,0,130560,1019019000,0,103.057,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.022394 +0000,172,115676651,25600,25600,292,100,12,1000,96,0,0,0,130560,1018660500,0,103.322,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.032514 +0000,182,115676651,25600,25600,389,100,12,1000,97,0,0,0,131920,1018660500,0,104.295,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.042625 +0000,192,115676651,25600,25600,485,100,12,1000,96,0,0,0,130560,1018302000,0,103.291,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.052726 +0000,202,115676651,25600,25600,581,100,12,1000,96,0,0,0,130560,1018302000,0,103.404,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.062835 +0000,212,115676651,25598,25600,676,100,1.5,1000,96,0,0,0,130560,1018302000,0,103.312,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.072944 +0000,222,115676651,25503,25600,678,100,2.844,1000,97,0,0,0,131920,1018041000,0,104.408,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.083051 +0000,233,115676651,25402,25600,673,100,4.08,1000,96,0,0,0,130560,1018041000,0,103.332,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.093152 +0000,243,115676651,25307,25600,674,100,5.244,1000,96,0,0,0,130560,1018023000,0,103.414,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.103255 +0000,253,115676651,25208,25600,671,100,6.336,1000,96,0,0,0,130560,1018023000,0,103.373,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.113355 +0000,263,115676651,25112,25600,672,100,7.392,1000,97,0,0,0,131920,1018023000,0,104.501,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.123469 +0000,273,115676651,25015,25600,671,100,8.952,1000,96,0,0,0,130560,1018053000,0,103.301,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.133606 +0000,283,115676651,24919,25600,671,99.46,10.848,1000,96,0,0,0,130560,1018053000,0,103.036,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.143747 +0000,293,115676651,24822,25600,671,98.988,13.14,1000,97,0,0,0,131920,1018033500,0,104.048,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.153892 +0000,303,115676651,24725,25600,670,98.102,16.248,1000,96,0,0,0,130560,1018033500,0,102.965,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.164015 +0000,314,115676651,24628,25600,670,96.911,22.8,1000,97,0,0,0,131920,1018033500,0,104.243,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.174155 +0000,324,115676651,24531,25600,669,95.508,29.46,1000,96,0,0,0,130560,1018062000,0,103.026,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.184276 +0000,334,115676651,24441,25600,669,94.28,35.4,1000,97,0,0,0,131920,1018062000,0,104.264,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.194433 +0000,344,115676651,24441,25600,668,92.889,41.328,1000,96,0,0,0,130560,1018044000,0,102.834,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.204547 +0000,354,115676651,24440,25600,668,91.395,46.836,1000,97,0,0,0,131920,1018044000,0,104.336,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.214718 +0000,364,115676651,24441,25600,668,89.846,51.372,1000,97,0,0,0,131920,1018044000,0,103.772,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.224852 +0000,374,115676651,24442,25600,667,88.279,54.948,1000,96,0,0,0,130560,1018072500,0,103.067,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.234974 +0000,384,115676651,24441,25600,666,86.722,58.236,1000,97,0,0,0,131920,1018072500,0,104.264,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.245175 +0000,395,115676651,24440,25600,667,85.197,60.972,1000,97,0,0,0,131920,1018054500,0,103.457,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.255315 +0000,405,115676651,24440,25600,667,83.721,63.156,1000,96,0,0,0,130560,1018054500,0,103.108,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.265449 +0000,415,115676651,24442,25600,669,82.313,64.716,1000,97,0,0,0,131920,1018054500,0,104.028,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.275586 +0000,425,115676651,24440,25600,667,81.081,66.084,1000,96,0,0,0,130560,1018078500,0,103.047,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.285718 +0000,435,115676651,24440,25600,668,79.892,67.248,1000,97,0,0,0,131920,1018078500,0,104.161,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.297728 +0000,447,115676651,24442,25600,668,78.756,68.268,1000,96,0,0,0,130560,1018059000,0,86.953,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.307844 +0000,457,115676651,24440,25600,685,77.682,69.264,1000,115,0,0,0,156400,1018059000,0,123.661,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.317951 +0000,467,115676651,24441,25600,684,76.742,71.064,1000,96,0,0,0,130560,1017994500,0,103.373,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.328072 +0000,478,115676651,24441,25600,683,75.846,73.02,1000,96,0,0,0,130560,1017994500,0,103.179,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.338179 +0000,488,115676651,24440,25600,684,74.998,75.204,1000,97,0,0,0,131920,1017994500,0,104.429,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.348288 +0000,498,115676651,24440,25600,684,74.219,77.448,1000,96,0,0,0,130560,1018069500,0,103.322,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.358389 +0000,508,115676651,24440,25600,684,73.538,79.692,1000,96,0,0,0,130560,1018069500,0,103.393,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.368494 +0000,518,115676651,24398,25600,631,72.89,82.008,1000,96,0,0,0,130560,1018078500,0,103.363,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.378713 +0000,528,115676651,24441,25600,675,72.277,84.432,1000,97,0,0,0,131920,1018078500,0,103.274,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.388828 +0000,538,115676651,24440,25600,676,71.699,87.036,1000,97,0,0,0,131920,1018078500,0,104.336,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.398937 +0000,548,115676651,24440,25600,675,71.159,89.172,1000,96,0,0,0,130560,1018039500,0,103.322,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.409034 +0000,559,115676651,24442,25600,676,70.686,90.864,1000,96,0,0,0,130560,1018039500,0,103.434,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.419136 +0000,569,115676651,24441,25600,675,70.243,91.32,1000,97,0,0,0,131920,1018020000,0,104.481,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.429235 +0000,579,115676651,24441,25600,674,69.828,91.452,1000,96,0,0,0,130560,1018020000,0,103.424,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.439339 +0000,589,115676651,24441,25600,673,69.441,91.572,1000,96,0,0,0,130560,1018020000,0,103.383,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.449442 +0000,599,115676651,24441,25600,671,69.082,91.212,1000,94,0,0,0,127840,1018048500,0,101.219,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.459547 +0000,609,115676651,24440,25600,672,68.75,90.384,1000,98,0,0,0,133280,1018048500,0,105.516,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.469649 +0000,619,115676651,24441,25600,674,68.444,88.224,1000,97,0,0,0,131920,1018026000,0,104.481,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.479757 +0000,629,115676651,24441,25600,673,68.162,86.28,1000,96,0,0,0,130560,1018026000,0,103.322,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.489856 +0000,639,115676651,24440,25600,673,67.903,84,1000,96,0,0,0,130560,1018026000,0,103.424,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.499958 +0000,649,115676651,24441,25600,673,67.665,81.816,1000,96,0,0,0,130560,1018053000,0,103.393,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.510054 +0000,660,115676651,24440,25600,672,67.448,79.932,1000,96,0,0,0,130560,1018053000,0,103.465,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.520193 +0000,670,115676651,24442,25600,675,67.249,78.396,1000,97,0,0,0,131920,1018029000,0,104.12,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.530322 +0000,680,115676651,24441,25600,673,67.067,77.208,1000,96,0,0,0,130560,1018029000,0,103.108,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.540437 +0000,690,115676651,24441,25600,674,66.9,76.932,1000,97,0,0,0,131920,1018029000,0,104.326,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.550558 +0000,700,115676651,24441,25600,673,66.748,76.668,1000,96,0,0,0,130560,1018059000,0,103.209,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.560742 +0000,710,115676651,24442,25600,675,66.61,76.452,1000,97,0,0,0,131920,1018059000,0,103.619,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.570946 +0000,720,115676651,24441,25600,675,66.484,76.464,1000,97,0,0,0,131920,1018038000,0,103.426,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.581063 +0000,731,115676651,24441,25600,676,66.371,76.392,1000,97,0,0,0,131920,1018038000,0,104.346,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.591173 +0000,741,115676651,24441,25600,677,66.272,76.344,1000,96,0,0,0,130560,1018038000,0,103.281,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.601281 +0000,751,115676651,24440,25600,676,66.183,76.332,1000,96,0,0,0,130560,1018062000,0,103.332,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.611400 +0000,761,115676651,24440,25600,675,66.103,76.332,1000,96,0,0,0,130560,1018062000,0,103.23,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.621528 +0000,771,115676651,24441,25600,677,66.03,76.308,1000,97,0,0,0,131920,1018041000,0,104.192,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.631635 +0000,781,115676651,24442,25600,676,65.963,76.248,1000,96,0,0,0,130560,1018041000,0,103.332,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.641746 +0000,791,115676651,24441,25600,675,65.903,76.476,1000,96,0,0,0,130560,1018041000,0,103.312,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.651875 +0000,801,115676651,24441,25600,676,65.851,76.92,1000,97,0,0,0,131920,1018069500,0,104.192,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.661983 +0000,811,115676651,24442,25600,676,65.806,77.46,1000,96,0,0,0,130560,1018069500,0,103.332,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.672099 +0000,822,115676651,24442,25600,675,65.768,78.012,1000,96,0,0,0,130560,1018048500,0,103.261,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.682215 +0000,832,115676651,24442,25600,676,65.734,78.288,1000,97,0,0,0,131920,1018048500,0,104.326,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.692331 +0000,842,115676651,24442,25600,673,65.705,78.792,1000,96,0,0,0,130560,1018048500,0,103.25,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.702452 +0000,852,115676651,24442,25600,672,65.679,79.356,1000,97,0,0,0,131920,1018078500,0,104.285,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.712582 +0000,862,115676651,24442,25600,670,65.655,79.944,1000,96,0,0,0,130560,1018078500,0,103.087,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.722704 +0000,872,115676651,24441,25600,669,65.633,80.292,1000,96,0,0,0,130560,1018063500,0,103.199,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.732879 +0000,882,115676651,24440,25600,669,65.613,80.808,1000,97,0,0,0,131920,1018063500,0,103.721,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.743018 +0000,893,115676651,24441,25600,671,65.594,81.516,1000,97,0,0,0,131920,1018063500,0,104.079,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.753125 +0000,903,115676651,24440,25600,670,65.576,81.972,1000,96,0,0,0,130560,1017993000,0,103.342,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.763247 +0000,913,115676651,24440,25600,670,65.56,82.452,1000,96,0,0,0,130560,1017993000,0,103.189,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.773363 +0000,923,115676651,24439,25600,671,65.544,82.944,1000,97,0,0,0,131920,1018068000,0,104.326,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.783486 +0000,933,115676651,24441,25600,672,65.53,83.4,1000,96,0,0,0,130560,1018068000,0,103.179,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.793570 +0000,943,115676651,24440,25600,671,65.517,84.024,1000,96,0,0,0,130560,1018068000,0,103.588,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.803711 +0000,953,115676651,24441,25600,672,65.507,84.48,1000,97,0,0,0,131920,1017997500,0,104.079,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.813836 +0000,963,115676651,24441,25600,671,65.526,84.996,1000,96,0,0,0,130560,1017997500,0,103.148,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.823957 +0000,973,115676651,24440,25600,672,65.542,85.584,1000,97,0,0,0,131920,1018072500,0,104.264,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.834120 +0000,984,115676651,24440,25600,673,65.555,86.64,1000,96,0,0,0,130560,1018072500,0,102.763,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.844267 +0000,994,115676651,24440,25600,673,65.567,87.144,1000,97,0,0,0,131920,1018072500,0,104.017,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.854395 +0000,1004,115676651,24441,25600,672,65.576,87.708,1000,96,0,0,0,130560,1018002000,0,103.128,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.864502 +0000,1014,115676651,24441,25600,673,65.581,88.332,1000,97,0,0,0,131920,1018002000,0,104.419,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.874615 +0000,1024,115676651,24441,25600,673,65.583,88.464,1000,96,0,0,0,130560,1018077000,0,103.312,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.884788 +0000,1034,115676651,24441,25600,674,65.583,88.08,1000,97,0,0,0,131920,1018077000,0,103.711,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.894909 +0000,1044,115676651,24441,25600,674,65.58,87.552,1000,96,0,0,0,130560,1018077000,0,103.199,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.905045 +0000,1055,115676651,24440,25600,675,65.577,86.532,1000,97,0,0,0,131920,1018008000,0,104.13,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.915227 +0000,1065,115676651,24440,25600,676,65.572,85.704,1000,97,0,0,0,131920,1018008000,0,103.639,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.925375 +0000,1075,115676651,24441,25600,675,65.564,84.804,1000,96,0,0,0,130560,1018084500,0,102.925,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.935508 +0000,1085,115676651,24441,25600,675,65.555,83.592,1000,97,0,0,0,131920,1018084500,0,104.151,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.945630 +0000,1095,115676651,24440,25600,674,65.544,82.572,1000,96,0,0,0,130560,1018017000,0,103.209,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.955750 +0000,1105,115676651,24441,25600,673,65.535,81.48,1000,96,0,0,0,130560,1018017000,0,103.199,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.965859 +0000,1115,115676651,24441,25600,672,65.525,80.316,1000,97,0,0,0,131920,1018017000,0,104.388,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.975969 +0000,1125,115676651,24440,25600,671,65.515,79.188,1000,96,0,0,0,130560,1018047000,0,103.312,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.986081 +0000,1136,115676651,24442,25600,671,65.506,78.264,1000,96,0,0,0,130560,1018047000,0,103.301,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:30.996194 +0000,1146,115676651,24440,25600,670,65.498,77.388,1000,97,0,0,0,131920,1018029000,0,104.367,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.006310 +0000,1156,115676651,24441,25600,669,65.49,76.812,1000,96,0,0,0,130560,1018029000,0,103.23,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.016427 +0000,1166,115676651,24441,25600,668,65.482,76.212,1000,96,0,0,0,130560,1018029000,0,103.261,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.026589 +0000,1176,115676651,24440,25600,668,65.475,76.188,1000,97,0,0,0,131920,1018057500,0,103.843,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.036709 +0000,1186,115676651,24441,25600,669,65.469,76.404,1000,96,0,0,0,130560,1018057500,0,103.209,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.046840 +0000,1196,115676651,24440,25600,670,65.462,76.596,1000,97,0,0,0,131920,1018036500,0,104.182,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.056968 +0000,1206,115676651,24440,25600,670,65.457,76.548,1000,96,0,0,0,130560,1018036500,0,103.138,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.067117 +0000,1217,115676651,24440,25600,674,65.453,76.548,1000,97,0,0,0,131920,1018036500,0,103.966,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.077261 +0000,1227,115676651,24440,25600,672,65.449,76.68,1000,96,0,0,0,130560,1018057500,0,102.975,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.087520 +0000,1237,115676651,24441,25600,673,65.447,76.896,1000,97,0,0,0,131920,1018057500,0,102.872,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.097670 +0000,1247,115676651,24440,25600,675,65.446,77.16,1000,98,0,0,0,133280,1018038000,0,105.028,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.107823 +0000,1257,115676651,24376,25600,641,65.458,77.628,1000,97,0,0,0,131920,1018038000,0,103.956,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.117961 +0000,1267,115676651,24441,25600,661,65.468,78.252,1000,96,0,0,0,130560,1018038000,0,103.036,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.128100 +0000,1278,115676651,24442,25600,662,65.475,78.672,1000,97,0,0,0,131920,1017990000,0,104.141,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.138236 +0000,1288,115676651,24441,25600,661,65.479,78.648,1000,96,0,0,0,130560,1017990000,0,102.986,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.148361 +0000,1298,115676651,24442,25600,661,65.481,78.636,1000,97,0,0,0,131920,1018066500,0,104.243,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.158538 +0000,1308,115676651,24441,25600,660,65.481,78.972,1000,96,0,0,0,130560,1018066500,0,102.621,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.168689 +0000,1318,115676651,24441,25600,661,65.479,79.584,1000,97,0,0,0,131920,1018066500,0,103.976,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.178789 +0000,1328,115676651,24440,25600,660,65.477,80.904,1000,96,0,0,0,130560,1017997500,0,103.393,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.188952 +0000,1338,115676651,24441,25600,662,65.474,82.584,1000,97,0,0,0,131920,1017997500,0,103.843,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.199056 +0000,1349,115676651,24441,25600,662,65.47,84.54,1000,96,0,0,0,130560,1018071000,0,103.383,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.209177 +0000,1359,115676651,24441,25600,662,65.468,86.22,1000,97,0,0,0,131920,1018071000,0,104.285,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.219304 +0000,1369,115676651,24442,25600,662,65.466,86.928,1000,96,0,0,0,130560,1018071000,0,103.138,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.229453 +0000,1379,115676651,24442,25600,663,65.464,87.96,1000,97,0,0,0,131920,1018002000,0,103.976,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.239573 +0000,1389,115676651,24442,25600,662,65.463,88.8,1000,96,0,0,0,130560,1018002000,0,103.209,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.249711 +0000,1399,115676651,24439,25600,661,65.463,89.328,1000,97,0,0,0,131920,1018080000,0,104.099,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.259864 +0000,1409,115676651,24441,25600,660,65.462,89.304,1000,96,0,0,0,130560,1018080000,0,102.884,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.270007 +0000,1420,115676651,24442,25600,660,65.461,89.052,1000,97,0,0,0,131920,1018080000,0,104.038,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.280158 +0000,1430,115676651,24440,25600,660,65.462,88.476,1000,97,0,0,0,131920,1018012500,0,103.966,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.290294 +0000,1440,115676651,24441,25600,660,65.463,87.732,1000,96,0,0,0,130560,1018012500,0,103.057,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.300445 +0000,1450,115676651,24441,25600,661,65.462,87.048,1000,97,0,0,0,131920,1018039500,0,103.935,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.310567 +0000,1460,115676651,24442,25600,661,65.458,86.376,1000,96,0,0,0,130560,1018039500,0,103.189,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.320692 +0000,1470,115676651,24441,25600,662,65.453,85.992,1000,97,0,0,0,131920,1018039500,0,104.223,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.330802 +0000,1480,115676651,24440,25600,661,65.447,86.004,1000,96,0,0,0,130560,1018017000,0,103.322,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.340913 +0000,1490,115676651,24441,25600,662,65.442,86.028,1000,96,0,0,0,130560,1018017000,0,103.301,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.351037 +0000,1501,115676651,24441,25600,662,65.438,86.1,1000,97,0,0,0,131920,1018042500,0,104.223,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.361137 +0000,1511,115676651,24441,25600,662,65.434,85.872,1000,96,0,0,0,130560,1018042500,0,103.424,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.371242 +0000,1521,115676651,24440,25600,661,65.431,85.764,1000,96,0,0,0,130560,1018042500,0,103.363,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.381345 +0000,1531,115676651,24440,25600,661,65.431,85.992,1000,96,0,0,0,130560,1018023000,0,103.383,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.391445 +0000,1541,115676651,24441,25600,664,65.431,86.052,1000,96,0,0,0,130560,1018023000,0,103.414,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.401552 +0000,1551,115676651,24440,25600,649,65.431,85.752,1000,97,0,0,0,131920,1018044000,0,104.419,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.411650 +0000,1561,115676651,24440,25600,648,65.431,85.752,1000,96,0,0,0,130560,1018044000,0,103.434,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.421755 +0000,1571,115676651,24441,25600,648,65.43,85.056,1000,96,0,0,0,130560,1018048500,0,103.373,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.431849 +0000,1581,115676651,24440,25600,648,65.427,84.06,1000,96,0,0,0,130560,1018048500,0,103.465,10,0,0,0,0,0,0,38398500,0,0,0,120,0
10.02.2020 17:34:31.441954 +0000,1591,115676651,24440,25600,648,65.425,82.896,1000,96,0,0,0,130560,1018048500,0,103.363,10,0,0,0,0,0,0,38398500,0,0,0,120,0
